H-1	TOT
6.875000E+06	9.109970E-01
6.880000E+06	8.926110E-01
6.890000E+06	8.719660E-01
6.900000E+06	8.592050E-01
6.910000E+06	8.484840E-01
6.920000E+06	8.404470E-01
6.925000E+06	8.382430E-01
6.930000E+06	8.388600E-01
6.950000E+06	8.418890E-01
6.960000E+06	8.460050E-01
6.970000E+06	8.535700E-01
6.970620E+06	8.542860E-01
6.975000E+06	8.600110E-01
6.980000E+06	8.679650E-01
6.990000E+06	8.875760E-01
7.000000E+06	9.092950E-01
7.010000E+06	9.336530E-01
7.020000E+06	9.556840E-01
7.025000E+06	9.657350E-01
7.030000E+06	9.760090E-01
7.040000E+06	9.982440E-01
7.050000E+06	1.016470E+00
7.060000E+06	1.027920E+00
7.070000E+06	1.022200E+00
7.070000E+06	1.022200E+00
7.075000E+06	1.017160E+00
7.080000E+06	1.013320E+00
7.100000E+06	1.006570E+00
7.112500E+06	1.009000E+00
7.115000E+06	1.010560E+00
7.120000E+06	1.012850E+00
7.125000E+06	1.016260E+00
7.130000E+06	1.019320E+00
7.140000E+06	1.028750E+00
7.145000E+06	1.036770E+00
7.155000E+06	1.058610E+00
7.160000E+06	1.075970E+00
7.165000E+06	1.103160E+00
7.170000E+06	1.142550E+00
7.175000E+06	1.197080E+00
7.180000E+06	1.276100E+00
7.185000E+06	1.382020E+00
7.190000E+06	1.503970E+00
7.191250E+06	1.539990E+00
7.195000E+06	1.647870E+00
7.200000E+06	1.754340E+00
7.205000E+06	1.743480E+00
7.210000E+06	1.685870E+00
7.220000E+06	1.566530E+00
7.225000E+06	1.517510E+00
7.230000E+06	1.469160E+00
7.235000E+06	1.423570E+00
7.240000E+06	1.381700E+00
7.245000E+06	1.345850E+00
7.250000E+06	1.318070E+00
7.260000E+06	1.293910E+00
7.262500E+06	1.290830E+00
7.270000E+06	1.281110E+00
7.275000E+06	1.275750E+00
7.280000E+06	1.271530E+00
7.290000E+06	1.268700E+00
7.300000E+06	1.276560E+00
7.310000E+06	1.258040E+00
7.320000E+06	1.334860E+00
7.320000E+06	1.334860E+00
7.325000E+06	1.356340E+00
7.330000E+06	1.375630E+00
7.340000E+06	1.351270E+00
7.350000E+06	1.320180E+00
7.353300E+06	1.307480E+00
7.360000E+06	1.280160E+00
7.367500E+06	1.201080E+00
7.370000E+06	1.176020E+00
7.375000E+06	1.237390E+00
7.375000E+06	1.237390E+00
7.380000E+06	1.298890E+00
7.410000E+06	1.244550E+00
7.420000E+06	1.230360E+00
7.425000E+06	1.223740E+00
7.430000E+06	1.215640E+00
7.450000E+06	1.184880E+00
7.470000E+06	1.158590E+00
7.475000E+06	1.153340E+00
7.480000E+06	1.145560E+00
7.490000E+06	1.130430E+00
7.500000E+06	1.119310E+00
7.515000E+06	1.128640E+00
7.520000E+06	1.131020E+00
7.525000E+06	1.129190E+00
7.530000E+06	1.128580E+00
7.540000E+06	1.128530E+00
7.550000E+06	1.125570E+00
7.560000E+06	1.122810E+00
7.565600E+06	1.117600E+00
7.570000E+06	1.118840E+00
7.570000E+06	1.118840E+00
7.575000E+06	1.117980E+00
7.580000E+06	1.113320E+00
7.590000E+06	1.107190E+00
7.600000E+06	1.106190E+00
7.610000E+06	1.113740E+00
7.613590E+06	1.118200E+00
7.620000E+06	1.126150E+00
7.625000E+06	1.131720E+00
7.630000E+06	1.140430E+00
7.665000E+06	1.196820E+00
7.670000E+06	1.204830E+00
7.675000E+06	1.213450E+00
7.680000E+06	1.221560E+00
7.690000E+06	1.239180E+00
7.715000E+06	1.282650E+00
7.720000E+06	1.291280E+00
7.725000E+06	1.299270E+00
7.730000E+06	1.309140E+00
7.750000E+06	1.344720E+00
7.750000E+06	1.344720E+00
7.770000E+06	1.374950E+00
7.775000E+06	1.381040E+00
7.780000E+06	1.386770E+00
7.800000E+06	1.410310E+00
7.810000E+06	1.424710E+00
7.820000E+06	1.439040E+00
7.825000E+06	1.447880E+00
7.830000E+06	1.450040E+00
7.850000E+06	1.465110E+00
7.860000E+06	1.468760E+00
7.865000E+06	1.464410E+00
7.870000E+06	1.460130E+00
7.870000E+06	1.460130E+00
7.875000E+06	1.445850E+00
7.880000E+06	1.428000E+00
7.890000E+06	1.379280E+00
7.900000E+06	1.325420E+00
7.900000E+06	1.325420E+00
7.915000E+06	1.249590E+00
7.920000E+06	1.223540E+00
7.925000E+06	1.195110E+00
7.930000E+06	1.165950E+00
7.935000E+06	1.136650E+00
7.950000E+06	1.046860E+00
7.960000E+06	9.932450E-01
7.970000E+06	9.488740E-01
7.975000E+06	9.300920E-01
7.980000E+06	9.126080E-01
7.990000E+06	8.849550E-01
7.995000E+06	8.751020E-01
8.000000E+06	8.652950E-01
8.010000E+06	8.567350E-01
8.020000E+06	8.541740E-01
8.025000E+06	8.548920E-01
8.030000E+06	8.588090E-01
8.040000E+06	8.696060E-01
8.050000E+06	8.839270E-01
8.060000E+06	9.008100E-01
8.070000E+06	9.191360E-01
8.075000E+06	9.283820E-01
8.080000E+06	9.425430E-01
8.100000E+06	9.995080E-01
8.120000E+06	1.060440E+00
8.125000E+06	1.075830E+00
8.131250E+06	1.098690E+00
8.135000E+06	1.112540E+00
8.150000E+06	1.164010E+00
8.160000E+06	1.192860E+00
8.165000E+06	1.205850E+00
8.170000E+06	1.218850E+00
8.175000E+06	1.230600E+00
8.175000E+06	1.230600E+00
8.185000E+06	1.252230E+00
8.190000E+06	1.262940E+00
8.200000E+06	1.282750E+00
8.215000E+06	1.309270E+00
8.225000E+06	1.326720E+00
8.225000E+06	1.326720E+00
8.240000E+06	1.345890E+00
8.250000E+06	1.354340E+00
8.250000E+06	1.354340E+00
8.260000E+06	1.359220E+00
8.270000E+06	1.361290E+00
8.275000E+06	1.361250E+00
8.280000E+06	1.359630E+00
8.290000E+06	1.356660E+00
8.300000E+06	1.351210E+00
8.300000E+06	1.351210E+00
8.310000E+06	1.346850E+00
8.320000E+06	1.339570E+00
8.325000E+06	1.334680E+00
8.325000E+06	1.334680E+00
8.350000E+06	1.305520E+00
8.370000E+06	1.282660E+00
8.375000E+06	1.277960E+00
8.380000E+06	1.269280E+00
8.390000E+06	1.255120E+00
8.395000E+06	1.249220E+00
8.400000E+06	1.243260E+00
8.410000E+06	1.234370E+00
8.420000E+06	1.225250E+00
8.425000E+06	1.220460E+00
8.430000E+06	1.216390E+00
8.450000E+06	1.199040E+00
8.470000E+06	1.178430E+00
8.475000E+06	1.173370E+00
8.480000E+06	1.167990E+00
8.490000E+06	1.157500E+00
8.500000E+06	1.147230E+00
8.505000E+06	1.142460E+00
8.510000E+06	1.138260E+00
8.510000E+06	1.138260E+00
8.520000E+06	1.133160E+00
8.525000E+06	1.131140E+00
8.530000E+06	1.128840E+00
8.540000E+06	1.126560E+00
8.550000E+06	1.126530E+00
8.562500E+06	1.127980E+00
8.575000E+06	1.132640E+00
8.575000E+06	1.132640E+00
8.585000E+06	1.140830E+00
8.590000E+06	1.145330E+00
8.600000E+06	1.157180E+00
8.610000E+06	1.172400E+00
8.615000E+06	1.181090E+00
8.620000E+06	1.189690E+00
8.625000E+06	1.199240E+00
8.630000E+06	1.208660E+00
8.635000E+06	1.217810E+00
8.640000E+06	1.227890E+00
8.650000E+06	1.247630E+00
8.660000E+06	1.269470E+00
8.670000E+06	1.290980E+00
8.675000E+06	1.302530E+00
8.680000E+06	1.314470E+00
8.700000E+06	1.361020E+00
8.710000E+06	1.383170E+00
8.720000E+06	1.402080E+00
8.725000E+06	1.409590E+00
8.730000E+06	1.417320E+00
8.740000E+06	1.428320E+00
8.745000E+06	1.431690E+00
8.750000E+06	1.434110E+00
8.760000E+06	1.433710E+00
8.770000E+06	1.428310E+00
8.775000E+06	1.422420E+00
8.780000E+06	1.415870E+00
8.790000E+06	1.397630E+00
8.800000E+06	1.376280E+00
8.815000E+06	1.341780E+00
8.820000E+06	1.330390E+00
8.825000E+06	1.320120E+00
8.830000E+06	1.308870E+00
8.845000E+06	1.275510E+00
8.850000E+06	1.264480E+00
8.860000E+06	1.242310E+00
8.870000E+06	1.220340E+00
8.875000E+06	1.208730E+00
8.890000E+06	1.180610E+00
8.890000E+06	1.180610E+00
8.900000E+06	1.161460E+00
8.910000E+06	1.144970E+00
8.920000E+06	1.136330E+00
8.925000E+06	1.136530E+00
8.950000E+06	1.151540E+00
8.950000E+06	1.151540E+00
8.960000E+06	1.180540E+00
8.975000E+06	1.188870E+00
8.975000E+06	1.188870E+00
8.980000E+06	1.190770E+00
8.990000E+06	1.202570E+00
9.000000E+06	1.223130E+00
9.012500E+06	1.244260E+00
9.020000E+06	1.257000E+00
9.025000E+06	1.274550E+00
9.040000E+06	1.339780E+00
9.050000E+06	1.368000E+00
9.063490E+06	1.325810E+00
9.075000E+06	1.289790E+00
9.079690E+06	1.272610E+00
9.100000E+06	1.244190E+00
9.125000E+06	1.204760E+00
9.125000E+06	1.204760E+00
9.140000E+06	1.181830E+00
9.175000E+06	1.134660E+00
9.180000E+06	1.128750E+00
9.200000E+06	1.108100E+00
9.225000E+06	1.095990E+00
9.248000E+06	1.090640E+00
9.274000E+06	1.091480E+00
9.275000E+06	1.091860E+00
9.300000E+06	1.102160E+00
9.325000E+06	1.131050E+00
9.350000E+06	1.165240E+00
9.375000E+06	1.192980E+00
9.400000E+06	1.211070E+00
9.423620E+06	1.198260E+00
9.425000E+06	1.198010E+00
9.425000E+06	1.198010E+00
9.431380E+06	1.196290E+00
9.431500E+06	1.196240E+00
9.475000E+06	1.199700E+00
9.500000E+06	1.201320E+00
9.525000E+06	1.203000E+00
9.575000E+06	1.206490E+00
9.581250E+06	1.206270E+00
9.600000E+06	1.207800E+00
9.625000E+06	1.219280E+00
9.650000E+06	1.234650E+00
9.675000E+06	1.251620E+00
9.675000E+06	1.251620E+00
9.700000E+06	1.273150E+00
9.725000E+06	1.291360E+00
9.762500E+06	1.312560E+00
9.775000E+06	1.318370E+00
9.800000E+06	1.322480E+00
9.825000E+06	1.314740E+00
9.838860E+06	1.308880E+00
9.862500E+06	1.298900E+00
9.875000E+06	1.293040E+00
9.900000E+06	1.281410E+00
9.925000E+06	1.275120E+00
9.925000E+06	1.275120E+00
9.950000E+06	1.281280E+00
9.975000E+06	1.297770E+00
1.000000E+07	1.314780E+00
1.005000E+07	1.350500E+00
1.010000E+07	1.386420E+00
1.012200E+07	1.400190E+00
1.014110E+07	1.409490E+00
1.015000E+07	1.413830E+00
1.018940E+07	1.427200E+00
1.019000E+07	1.427390E+00
1.020200E+07	1.430110E+00
1.024450E+07	1.424550E+00
1.024450E+07	1.424550E+00
1.024700E+07	1.424220E+00
1.025000E+07	1.422960E+00
1.028420E+07	1.406350E+00
1.030000E+07	1.398640E+00
1.035000E+07	1.362700E+00
1.037200E+07	1.342020E+00
1.037220E+07	1.341850E+00
1.040000E+07	1.317490E+00
1.042920E+07	1.302730E+00
1.045000E+07	1.292250E+00
1.046500E+07	1.286270E+00
1.050000E+07	1.274810E+00
1.052750E+07	1.267250E+00
1.052800E+07	1.267110E+00
1.055000E+07	1.259120E+00
1.056020E+07	1.253550E+00
1.056300E+07	1.252150E+00
1.060000E+07	1.227260E+00
1.064810E+07	1.211870E+00
1.065000E+07	1.211270E+00
1.066700E+07	1.209640E+00
1.066710E+07	1.209640E+00
1.068000E+07	1.210450E+00
1.069000E+07	1.214740E+00
1.070000E+07	1.225250E+00
1.071000E+07	1.227240E+00
1.072000E+07	1.200910E+00
1.073000E+07	1.144440E+00
1.075000E+07	1.192900E+00
1.076000E+07	1.212210E+00
1.077000E+07	1.229780E+00
1.078000E+07	1.245200E+00
1.079840E+07	1.269020E+00
1.082000E+07	1.297080E+00
1.083000E+07	1.308860E+00
1.084000E+07	1.316220E+00
1.085000E+07	1.319570E+00
1.086000E+07	1.319770E+00
1.087000E+07	1.317700E+00
1.088000E+07	1.317250E+00
1.090000E+07	1.323260E+00
1.092000E+07	1.333680E+00
1.093000E+07	1.347030E+00
1.094000E+07	1.377590E+00
1.095000E+07	1.419040E+00
1.095070E+07	1.422340E+00
1.096000E+07	1.465690E+00
1.097000E+07	1.495490E+00
1.099000E+07	1.502930E+00
1.100000E+07	1.508970E+00
1.100900E+07	1.520260E+00
1.105000E+07	1.579880E+00
1.110000E+07	1.656260E+00
1.115000E+07	1.709120E+00
1.115520E+07	1.708660E+00
1.120000E+07	1.704650E+00
1.125000E+07	1.677380E+00
1.130000E+07	1.649800E+00
1.131260E+07	1.645200E+00
1.135000E+07	1.631490E+00
1.140000E+07	1.628450E+00
1.145000E+07	1.666370E+00
1.147220E+07	1.683630E+00
1.150000E+07	1.705290E+00
1.152000E+07	1.718690E+00
1.155000E+07	1.733900E+00
1.160000E+07	1.744900E+00
1.164300E+07	1.735310E+00
1.164800E+07	1.733190E+00
1.165000E+07	1.732480E+00
1.166220E+07	1.727410E+00
1.170000E+07	1.711760E+00
1.175000E+07	1.699200E+00
1.177870E+07	1.734920E+00
1.177900E+07	1.735290E+00
1.179700E+07	1.739450E+00
1.180000E+07	1.738720E+00
1.181440E+07	1.729050E+00
1.182680E+07	1.720680E+00
1.185000E+07	1.705030E+00
1.190000E+07	1.673270E+00
1.195000E+07	1.665420E+00
1.197000E+07	1.668330E+00
1.199360E+07	1.652820E+00
1.200000E+07	1.648640E+00
1.205000E+07	1.595050E+00
1.211000E+07	1.533340E+00
1.215000E+07	1.496940E+00
1.216100E+07	1.486720E+00
1.216930E+07	1.484420E+00
1.220000E+07	1.475900E+00
1.225000E+07	1.493970E+00
1.230000E+07	1.511560E+00
1.233300E+07	1.519910E+00
1.234100E+07	1.521270E+00
1.235000E+07	1.522800E+00
1.245000E+07	1.531960E+00
1.250000E+07	1.537090E+00
1.255000E+07	1.541270E+00
1.260000E+07	1.542140E+00
1.262560E+07	1.539980E+00
1.265000E+07	1.537920E+00
1.267640E+07	1.537300E+00
1.270000E+07	1.536740E+00
1.275000E+07	1.556770E+00
1.282850E+07	1.623310E+00
1.285000E+07	1.641570E+00
1.285520E+07	1.643800E+00
1.289240E+07	1.659710E+00
1.290000E+07	1.658910E+00
1.295000E+07	1.629520E+00
1.300000E+07	1.583430E+00
1.303130E+07	1.566860E+00
1.305000E+07	1.556960E+00
1.310000E+07	1.561850E+00
1.315000E+07	1.576170E+00
1.318340E+07	1.578210E+00
1.320000E+07	1.579230E+00
1.322470E+07	1.576280E+00
1.323410E+07	1.575410E+00
1.325000E+07	1.573950E+00
1.330000E+07	1.571240E+00
1.335000E+07	1.577920E+00
1.336940E+07	1.581440E+00
1.340000E+07	1.586980E+00
1.342080E+07	1.591740E+00
1.345000E+07	1.598400E+00
1.350000E+07	1.609730E+00
1.355000E+07	1.612700E+00
1.362000E+07	1.616410E+00
1.365000E+07	1.623740E+00
1.367440E+07	1.630930E+00
1.369050E+07	1.635310E+00
1.373000E+07	1.646070E+00
1.374000E+07	1.646770E+00
1.375000E+07	1.642050E+00
1.376000E+07	1.634900E+00
1.377000E+07	1.630670E+00
1.378500E+07	1.634660E+00
1.380000E+07	1.642600E+00
1.381000E+07	1.645420E+00
1.383000E+07	1.639730E+00
1.385000E+07	1.632130E+00
1.388360E+07	1.622720E+00
1.395000E+07	1.604110E+00
1.400000E+07	1.592020E+00
1.405000E+07	1.588550E+00
1.410000E+07	1.592970E+00
1.415000E+07	1.599290E+00
1.419750E+07	1.605550E+00
1.425000E+07	1.612470E+00
1.434960E+07	1.626790E+00
1.435000E+07	1.626840E+00
1.439780E+07	1.634590E+00
1.440000E+07	1.634940E+00
1.445000E+07	1.646120E+00
1.450000E+07	1.658360E+00
1.455000E+07	1.672780E+00
1.465000E+07	1.703320E+00
1.470460E+07	1.719330E+00
1.475000E+07	1.732660E+00
1.485000E+07	1.759670E+00
1.491200E+07	1.762340E+00
1.495000E+07	1.763970E+00
1.500000E+07	1.764870E+00
1.502000E+07	1.763850E+00
1.505000E+07	1.752110E+00
1.510000E+07	1.721000E+00
1.515000E+07	1.684510E+00
1.520000E+07	1.648210E+00
1.521160E+07	1.642030E+00
1.525000E+07	1.621610E+00
1.525500E+07	1.618970E+00
1.535000E+07	1.588040E+00
1.539210E+07	1.580510E+00
1.540000E+07	1.581130E+00
1.542620E+07	1.586430E+00
1.545000E+07	1.591230E+00
1.550000E+07	1.601110E+00
1.555000E+07	1.610100E+00
1.560000E+07	1.618840E+00
1.565000E+07	1.624560E+00
1.570000E+07	1.626180E+00
1.571870E+07	1.625490E+00
1.575000E+07	1.624330E+00
1.580000E+07	1.617300E+00
1.585000E+07	1.606570E+00
1.590000E+07	1.594740E+00
1.594040E+07	1.577190E+00
1.595000E+07	1.573040E+00
1.600000E+07	1.552400E+00
1.610000E+07	1.547110E+00
1.613000E+07	1.550050E+00
1.616100E+07	1.553090E+00
1.620000E+07	1.559040E+00
1.620500E+07	1.560110E+00
1.621200E+07	1.561410E+00
1.622570E+07	1.564580E+00
1.630000E+07	1.581720E+00
1.640000E+07	1.588150E+00
1.641000E+07	1.587520E+00
1.645460E+07	1.578280E+00
1.650000E+07	1.568890E+00
1.653100E+07	1.558510E+00
1.660000E+07	1.544140E+00
1.661500E+07	1.541140E+00
1.665160E+07	1.538140E+00
1.670000E+07	1.539580E+00
1.673280E+07	1.544730E+00
1.680000E+07	1.555300E+00
1.682000E+07	1.558620E+00
1.690000E+07	1.578330E+00
1.696890E+07	1.597950E+00
1.700000E+07	1.606820E+00
1.702500E+07	1.614470E+00
1.710000E+07	1.639800E+00
1.716900E+07	1.653980E+00
1.720000E+07	1.658630E+00
1.723000E+07	1.660800E+00
1.723980E+07	1.661510E+00
1.725020E+07	1.662270E+00
1.730000E+07	1.662120E+00
1.740000E+07	1.658640E+00
1.743500E+07	1.656850E+00
1.748310E+07	1.653120E+00
1.748800E+07	1.652740E+00
1.750000E+07	1.651760E+00
1.760000E+07	1.643930E+00
1.764000E+07	1.641860E+00
1.770000E+07	1.638630E+00
1.774690E+07	1.637410E+00
1.780000E+07	1.636020E+00
1.780700E+07	1.635840E+00
1.784500E+07	1.633800E+00
1.785070E+07	1.633260E+00
1.790000E+07	1.628640E+00
1.799730E+07	1.620580E+00
1.800000E+07	1.620360E+00
1.805000E+07	1.613050E+00
1.810000E+07	1.605630E+00
1.813380E+07	1.602150E+00
1.820000E+07	1.595460E+00
1.825390E+07	1.592030E+00
1.825500E+07	1.591960E+00
1.828900E+07	1.589650E+00
1.830000E+07	1.588900E+00
1.840000E+07	1.588100E+00
1.846000E+07	1.591430E+00
1.850000E+07	1.595170E+00
1.857180E+07	1.605780E+00
1.860000E+07	1.609840E+00
1.866500E+07	1.626690E+00
1.870000E+07	1.635550E+00
1.876100E+07	1.649110E+00
1.880000E+07	1.657780E+00
1.887000E+07	1.673390E+00
1.890000E+07	1.679770E+00
1.900000E+07	1.690730E+00
1.907500E+07	1.685840E+00
1.910000E+07	1.684390E+00
1.920000E+07	1.674730E+00
1.926810E+07	1.667470E+00
1.928000E+07	1.666190E+00
1.930000E+07	1.664900E+00
1.936450E+07	1.655910E+00
1.940000E+07	1.650980E+00
1.940100E+07	1.651000E+00
1.948500E+07	1.639610E+00
1.950000E+07	1.637430E+00
1.953990E+07	1.636120E+00
1.958910E+07	1.634510E+00
1.960000E+07	1.634000E+00
1.963940E+07	1.634330E+00
1.969000E+07	1.634720E+00
1.970000E+07	1.634270E+00
1.977510E+07	1.635590E+00
1.980000E+07	1.636020E+00
1.981560E+07	1.636230E+00
1.989500E+07	1.637310E+00
1.990000E+07	1.637280E+00
2.000000E+07	1.639060E+00
2.010000E+07	1.649010E+00
2.014820E+07	1.656490E+00
2.018080E+07	1.662670E+00
2.025620E+07	1.677020E+00
2.025970E+07	1.677690E+00
2.028220E+07	1.681940E+00
2.033420E+07	1.691800E+00
2.035000E+07	1.694090E+00
2.042000E+07	1.699930E+00
2.046550E+07	1.701520E+00
2.050000E+07	1.702720E+00
2.056830E+07	1.703840E+00
2.061710E+07	1.704650E+00
2.065000E+07	1.705670E+00
2.078920E+07	1.700790E+00
2.082000E+07	1.699710E+00
2.085850E+07	1.698330E+00
2.090300E+07	1.696730E+00
2.095000E+07	1.695090E+00
2.097630E+07	1.694440E+00
2.099450E+07	1.693990E+00
2.100000E+07	1.693810E+00
2.108160E+07	1.691230E+00
2.115280E+07	1.689060E+00
2.123250E+07	1.686620E+00
2.124560E+07	1.686220E+00
2.125000E+07	1.686090E+00
2.129630E+07	1.684770E+00
2.144240E+07	1.680600E+00
2.145120E+07	1.680360E+00
2.150000E+07	1.679030E+00
2.154980E+07	1.677770E+00
2.155000E+07	1.677760E+00
2.159420E+07	1.677770E+00
2.159670E+07	1.677730E+00
2.163620E+07	1.677000E+00
2.172500E+07	1.675360E+00
2.175380E+07	1.674790E+00
2.185000E+07	1.672890E+00
2.189500E+07	1.671080E+00
2.190140E+07	1.670920E+00
2.198680E+07	1.668810E+00
2.200000E+07	1.668490E+00
2.204400E+07	1.668140E+00
2.215000E+07	1.666570E+00
2.224480E+07	1.665260E+00
2.231040E+07	1.664360E+00
2.245000E+07	1.662440E+00
2.250000E+07	1.661670E+00
2.262510E+07	1.659710E+00
2.275000E+07	1.657760E+00
2.281740E+07	1.656980E+00
2.286440E+07	1.656440E+00
2.294430E+07	1.655500E+00
2.300000E+07	1.654840E+00
2.305000E+07	1.653930E+00
2.326800E+07	1.650500E+00
2.332450E+07	1.649610E+00
2.335000E+07	1.649210E+00
2.350000E+07	1.646150E+00
2.359630E+07	1.645270E+00
2.365000E+07	1.644780E+00
2.365360E+07	1.644700E+00
2.374350E+07	1.642720E+00
2.392920E+07	1.640780E+00
2.395000E+07	1.640570E+00
2.398730E+07	1.639930E+00
2.400000E+07	1.639720E+00
2.425000E+07	1.636150E+00
2.432570E+07	1.634820E+00
2.433860E+07	1.634590E+00
2.440880E+07	1.633350E+00
2.450000E+07	1.631960E+00
2.455000E+07	1.631570E+00
2.457710E+07	1.631370E+00
2.466890E+07	1.630430E+00
2.468200E+07	1.630290E+00
2.485000E+07	1.628570E+00
2.492380E+07	1.628620E+00
2.500000E+07	1.628670E+00
2.503020E+07	1.628770E+00
2.515000E+07	1.629180E+00
2.538330E+07	1.629850E+00
2.545000E+07	1.630030E+00
2.550000E+07	1.630650E+00
2.574140E+07	1.630890E+00
2.575000E+07	1.630900E+00
2.600000E+07	1.631610E+00
2.605000E+07	1.630820E+00
2.635000E+07	1.623830E+00
2.636680E+07	1.623470E+00
2.650000E+07	1.620620E+00
2.665000E+07	1.618380E+00
2.672180E+07	1.616680E+00
2.673880E+07	1.616270E+00
2.695000E+07	1.611250E+00
2.700000E+07	1.610070E+00
2.711600E+07	1.607180E+00
2.725000E+07	1.603850E+00
2.738090E+07	1.601420E+00
2.749860E+07	1.599240E+00
2.750000E+07	1.599210E+00
2.755000E+07	1.598160E+00
2.785000E+07	1.591930E+00
2.788660E+07	1.591430E+00
2.800000E+07	1.589860E+00
2.815000E+07	1.586180E+00
2.824290E+07	1.584040E+00
2.839500E+07	1.580530E+00
2.845000E+07	1.579260E+00
2.850000E+07	1.578370E+00
2.854710E+07	1.577410E+00
2.875000E+07	1.573270E+00
2.879560E+07	1.572650E+00
2.890210E+07	1.571220E+00
2.900000E+07	1.569910E+00
2.905000E+07	1.569520E+00
2.920190E+07	1.568820E+00
2.935000E+07	1.568130E+00
2.950000E+07	1.567770E+00
2.961390E+07	1.567390E+00
2.965000E+07	1.567270E+00
2.995000E+07	1.566960E+00
3.000000E+07	1.566630E+00
3.000000E+07	1.566540E+00
3.037250E+07	1.562940E+00
3.042330E+07	1.562450E+00
3.070790E+07	1.559700E+00
3.085250E+07	1.557210E+00
3.114120E+07	1.552230E+00
3.128770E+07	1.549700E+00
3.158050E+07	1.544640E+00
3.172920E+07	1.542080E+00
3.200000E+07	1.537410E+00
3.217680E+07	1.533620E+00
3.245150E+07	1.527750E+00
3.263080E+07	1.523910E+00
3.290930E+07	1.517960E+00
3.309110E+07	1.514070E+00
3.326300E+07	1.510390E+00
3.337360E+07	1.508260E+00
3.355800E+07	1.504710E+00
3.384440E+07	1.499190E+00
3.403140E+07	1.495590E+00
3.414820E+07	1.493340E+00
3.432190E+07	1.490610E+00
3.438880E+07	1.489550E+00
3.451150E+07	1.487380E+00
3.487390E+07	1.480980E+00
3.499840E+07	1.478780E+00
3.500000E+07	1.478760E+00
3.536590E+07	1.473070E+00
3.549220E+07	1.471100E+00
3.586490E+07	1.465300E+00
3.599290E+07	1.463310E+00
3.637090E+07	1.457440E+00
3.650070E+07	1.455420E+00
3.688400E+07	1.449450E+00
3.701570E+07	1.447410E+00
3.740440E+07	1.441360E+00
3.753790E+07	1.439280E+00
3.793210E+07	1.433150E+00
3.806750E+07	1.431050E+00
3.846720E+07	1.424830E+00
3.860460E+07	1.422690E+00
3.900990E+07	1.416390E+00
3.912960E+07	1.414530E+00
3.914920E+07	1.414250E+00
3.956030E+07	1.408470E+00
3.970150E+07	1.406480E+00
4.000000E+07	1.402280E+00
4.026170E+07	1.398020E+00
4.056430E+07	1.393100E+00
4.082970E+07	1.388790E+00
4.100000E+07	1.386020E+00
4.140570E+07	1.378660E+00
4.157840E+07	1.375530E+00
4.198990E+07	1.368070E+00
4.216500E+07	1.364900E+00
4.258230E+07	1.357330E+00
4.275990E+07	1.354110E+00
4.300000E+07	1.349760E+00
4.318300E+07	1.346010E+00
4.360670E+07	1.337330E+00
4.379230E+07	1.333520E+00
4.400000E+07	1.329270E+00
4.422190E+07	1.324870E+00
4.441010E+07	1.321130E+00
4.484580E+07	1.312490E+00
4.503660E+07	1.308710E+00
4.547840E+07	1.299940E+00
4.567200E+07	1.296100E+00
4.612010E+07	1.287220E+00
4.631640E+07	1.283320E+00
4.677070E+07	1.274310E+00
4.696980E+07	1.270360E+00
4.743060E+07	1.261220E+00
4.763250E+07	1.257220E+00
4.800000E+07	1.249930E+00
4.809970E+07	1.248000E+00
4.830450E+07	1.244060E+00
4.877830E+07	1.234920E+00
4.898600E+07	1.230910E+00
4.946650E+07	1.221650E+00
4.967710E+07	1.217590E+00
5.000000E+07	1.211360E+00
5.037790E+07	1.204650E+00
5.070540E+07	1.198830E+00
5.108870E+07	1.192020E+00
5.142080E+07	1.186130E+00
5.180940E+07	1.179220E+00
5.200000E+07	1.175840E+00
5.214620E+07	1.173330E+00
5.254040E+07	1.166560E+00
5.288190E+07	1.160700E+00
5.300000E+07	1.158670E+00
5.328160E+07	1.154200E+00
5.374770E+07	1.146790E+00
5.403330E+07	1.142250E+00
5.450600E+07	1.134750E+00
5.479560E+07	1.130140E+00
5.527500E+07	1.122530E+00
5.556870E+07	1.117860E+00
5.605480E+07	1.110140E+00
5.635270E+07	1.105410E+00
5.684570E+07	1.097580E+00
5.700000E+07	1.095130E+00
5.714770E+07	1.092920E+00
5.780420E+07	1.083120E+00
5.795400E+07	1.080890E+00
5.861970E+07	1.070950E+00
5.877160E+07	1.068680E+00
5.944670E+07	1.058610E+00
5.960080E+07	1.056310E+00
6.000000E+07	1.050350E+00
6.028540E+07	1.045890E+00
6.044160E+07	1.043450E+00
6.100000E+07	1.034740E+00
6.129430E+07	1.030500E+00
6.186060E+07	1.022330E+00
6.215910E+07	1.018030E+00
6.273330E+07	1.009750E+00
6.303610E+07	1.005390E+00
6.361840E+07	9.969890E-01
6.392540E+07	9.925630E-01
6.400000E+07	9.914870E-01
6.451590E+07	9.840290E-01
6.482720E+07	9.795290E-01
6.500000E+07	9.770320E-01
6.574180E+07	9.671220E-01
6.591700E+07	9.647820E-01
6.666930E+07	9.547330E-01
6.684700E+07	9.523600E-01
6.760990E+07	9.421690E-01
6.779010E+07	9.397620E-01
6.800000E+07	9.369590E-01
6.856380E+07	9.298240E-01
6.874650E+07	9.275110E-01
6.900000E+07	9.243030E-01
6.953110E+07	9.180430E-01
6.997350E+07	9.128280E-01
